latitude,longitude,idnatureaf,idnaturere
45.788596843012094,4.7903547151671155,03,COM
45.697289105441556,4.895999808386423,03,COM
45.789098901104964,4.792414290410792,03,COM
45.78917586869309,4.791096549345875,03,COM
45.78918415459847,4.78990311746924,03,COM
45.7906258065206,4.7970917223932785,03,COM
45.79082571307258,4.796939086385471,03,COM
45.79068240340592,4.797036793341042,03,COM
45.7910975680228,4.796733960035084,03,COM
45.79098858309465,4.8000937502184815,03,COM
45.78544497822022,4.8104678628385065,03,COM
45.78579929536266,4.809296331286495,03,COM
45.78528586900038,4.810770265112597,03,COM
45.7675608164174,4.875877340122192,03,COM
45.76749516179688,4.875898496081282,03,COM
45.78652380098423,4.8115324643079065,03,COM
45.76744515446251,4.87587123198672,03,COM
45.76754203116503,4.8762754954404155,03,COM
45.76750509392669,4.875896117007007,03,COM
45.76763283557826,4.876226053671332,03,COM
45.7674450072696,4.875871572320428,03,COM
45.78525451567925,4.810871083711596,03,COM
45.78562973473486,4.809859385640929,03,COM
45.78539879443831,4.810448587549347,03,COM
45.785246926715736,4.8110000950083975,03,COM
45.785675487173485,4.809704311053704,03,COM
45.77557355154577,4.888333764503348,03,COM
45.775354528185986,4.888186787920386,03,COM
45.77494142837648,4.888203715987931,03,COM
45.77553228279943,4.8881664977404755,03,COM
45.77491054612164,4.888163819960701,03,COM
45.77521085695663,4.889696797198105,03,COM
45.775709098246715,4.891228312773526,03,COM
45.775467079922485,4.890486807825207,03,COM
45.77496441671126,4.888943899471689,03,COM
45.77480129718019,4.8884358038730085,03,COM
45.77472881997242,4.887942840069597,03,COM
45.7755591794705,4.890769186839895,03,COM
45.77474724111163,4.888221573933685,03,COM
45.775387364874895,4.890238116090602,03,COM
45.77597049728058,4.89203090221976,03,COM
45.80069933133606,4.837583959733936,03,COM
45.80266866726152,4.8390146787497,03,COM
45.82027827136403,4.903398127040527,03,COM
45.81639929625601,4.888322108011343,03,COM
45.8155090249267,4.8862215529035655,03,COM
45.80150202351062,4.829706639064547,03,COM
45.80149415997205,4.829744114533164,03,COM
45.80149454758879,4.829734353280115,03,COM
45.81924726642516,4.900191990768895,03,COM
45.81130371483615,4.876441672973143,03,COM
45.814044193898155,4.882818104602392,03,COM
45.815681516733214,4.886319486154989,03,COM
45.81642628727099,4.888424650633395,03,COM
45.814627363368146,4.884249881085613,03,COM
45.809426681186075,4.873491347882248,03,COM
45.81414920783952,4.883055650819336,03,COM
45.80116892041864,4.831747848167358,03,COM
45.80208023931868,4.832593253248322,03,COM
45.802039814720416,4.832789871635665,03,COM
45.80119016788893,4.831457782074462,03,COM
45.80084584727613,4.832062256125354,03,COM
45.81050767282735,4.875054102426925,03,COM
45.80098422896583,4.831449007854537,03,COM
45.8172675564486,4.890899691934391,03,COM
45.744658061156954,4.9111656532557815,03,COM
45.81239220643807,4.879859021696702,03,COM
45.81149323641792,4.876986163955753,03,COM
45.823906078959475,4.918929932334492,03,COM
45.82348827373947,4.918469012302937,03,COM
45.808798494809466,4.872172292445095,03,COM
45.815050482846736,4.8851752657606315,03,COM
45.81133657608837,4.876481732253144,03,COM
45.81380962263845,4.882392569413042,03,COM
45.81562018668016,4.886505004951023,03,COM
45.819385995240005,4.900753536899543,03,COM
45.80993599477537,4.874754417782607,03,COM
45.7987350632909,4.831683929099433,03,COM
45.79886267626453,4.832040525941457,03,COM
45.808904588724005,4.834092533659847,03,COM
45.80863444473436,4.834944213662722,03,COM
45.82166007783122,4.904660379695247,03,COM
45.81187039513863,4.8786394731264275,03,COM
45.810354513850726,4.874824798008705,03,COM
45.81942410471678,4.901180230010099,03,COM
45.81593665076587,4.887160131122,03,COM
45.811735002388076,4.878232127280942,03,COM
45.81687937392212,4.88920012967636,03,COM
45.815325895759194,4.885848735050717,03,COM
45.815980823765805,4.887263536487255,03,COM
45.812607382734306,4.880281772031817,03,COM
45.80870672504817,4.871861520224073,03,COM
45.816258450765275,4.8878263496363745,03,COM
45.81142481430836,4.876706130148572,03,COM
45.823369128314205,4.917878700631826,03,COM
